CustomerID,Tenure,MonthlyCharges,TotalCharges,NumProducts,SupportCalls,Contract,PaymentMethod,InternetService,SeniorCitizen,Partner,Churn
CUST-02846,51,105.34,5642.88,4,1,Month-to-Month,Credit Card,DSL,0,0,0
CUST-02847,53,111.43,6399.31,2,1,Month-to-Month,Mailed Check,Fiber Optic,0,0,1
CUST-02848,51,46.53,2569.62,2,1,Month-to-Month,Mailed Check,No,0,0,0
CUST-02849,47,110.4,5243.4,5,3,Month-to-Month,Bank Transfer,No,1,1,0
CUST-02850,4,52.07,226.87,3,4,Month-to-Month,Mailed Check,Fiber Optic,0,0,1
CUST-02851,7,75.23,541.75,4,0,One Year,Electronic Check,Fiber Optic,0,0,0
CUST-02852,35,25.05,827.97,2,2,Month-to-Month,Credit Card,DSL,0,0,1
CUST-02853,48,24.39,1192.18,4,3,Month-to-Month,Credit Card,Fiber Optic,0,1,1
CUST-02854,72,92.04,6693.5,3,0,Two Year,Electronic Check,No,0,0,0
CUST-02855,45,64.45,3181.68,1,4,Month-to-Month,Mailed Check,DSL,0,1,0
CUST-02856,72,45.63,3760.15,2,0,Month-to-Month,Bank Transfer,DSL,0,0,1
CUST-02857,19,39.04,721.96,3,4,One Year,Credit Card,No,0,0,0
CUST-02858,63,87.0,5914.09,4,2,Two Year,Bank Transfer,Fiber Optic,0,0,0
CUST-02859,38,20.04,670.08,3,5,Month-to-Month,Credit Card,DSL,0,1,0
CUST-02860,67,100.59,7299.24,1,1,One Year,Bank Transfer,No,0,0,0
CUST-02861,59,27.92,1583.74,3,1,One Year,Credit Card,DSL,0,1,0
CUST-02862,69,39.15,2328.07,4,3,One Year,Bank Transfer,No,0,1,0
CUST-02863,13,58.62,730.8,2,3,One Year,Mailed Check,Fiber Optic,0,1,0
CUST-02864,47,68.49,3325.88,2,0,One Year,Mailed Check,Fiber Optic,0,1,0
CUST-02865,61,55.5,2998.79,5,1,Two Year,Electronic Check,Fiber Optic,0,0,0
CUST-02866,31,52.07,1819.51,4,2,Two Year,Electronic Check,DSL,0,0,0
CUST-02867,22,116.39,2236.16,5,2,Month-to-Month,Bank Transfer,Fiber Optic,0,1,0
CUST-02868,43,84.16,4085.72,5,3,Two Year,Bank Transfer,DSL,0,1,0
CUST-02869,67,22.34,1589.79,1,0,Month-to-Month,Credit Card,DSL,0,1,0
CUST-02870,54,63.02,3229.23,4,1,One Year,Electronic Check,Fiber Optic,0,0,0
CUST-02871,10,107.5,1039.77,2,1,Two Year,Electronic Check,Fiber Optic,0,0,1
CUST-02872,42,50.15,2258.47,4,1,Month-to-Month,Credit Card,Fiber Optic,0,0,0
CUST-02873,64,29.46,1942.84,1,2,Month-to-Month,Bank Transfer,Fiber Optic,0,0,1
CUST-02874,21,95.84,2116.28,4,2,Two Year,Electronic Check,Fiber Optic,0,0,0
CUST-02875,66,80.6,5142.72,4,0,Month-to-Month,Bank Transfer,DSL,0,0,0
CUST-02876,41,77.03,3146.68,5,3,Month-to-Month,Mailed Check,No,0,0,1
CUST-02877,24,25.36,698.09,4,2,One Year,Bank Transfer,DSL,0,1,1
CUST-02878,35,34.05,1089.47,5,1,Month-to-Month,Mailed Check,Fiber Optic,0,0,0
CUST-02879,56,82.25,4492.49,5,2,Two Year,Mailed Check,Fiber Optic,0,0,0
CUST-02880,30,40.78,1146.99,3,1,Month-to-Month,Credit Card,Fiber Optic,1,0,1
CUST-02881,57,70.41,4332.57,1,2,Two Year,Credit Card,Fiber Optic,0,0,0
CUST-02882,47,74.49,3778.32,5,0,Two Year,Mailed Check,No,0,1,0
CUST-02883,35,48.35,1586.88,4,1,One Year,Credit Card,Fiber Optic,0,0,0
CUST-02884,19,114.84,1907.94,5,2,One Year,Electronic Check,Fiber Optic,0,1,1
CUST-02885,8,104.25,711.76,5,0,Month-to-Month,Electronic Check,Fiber Optic,0,1,1
CUST-02886,26,92.24,2346.04,5,2,Month-to-Month,Bank Transfer,Fiber Optic,0,1,1
CUST-02887,71,27.8,1920.71,2,1,Month-to-Month,Mailed Check,Fiber Optic,0,1,1
CUST-02888,30,30.61,1052.85,2,3,Two Year,Bank Transfer,DSL,0,1,0
CUST-02889,7,69.28,480.57,2,1,One Year,Mailed Check,Fiber Optic,0,0,0
CUST-02890,67,36.07,2240.09,2,2,Two Year,Mailed Check,DSL,0,1,0
CUST-02891,65,117.83,8557.87,3,2,Month-to-Month,Bank Transfer,Fiber Optic,0,0,0
CUST-02892,36,35.85,1287.14,5,0,Month-to-Month,Bank Transfer,Fiber Optic,1,0,1
CUST-02893,25,68.75,1769.89,3,2,Month-to-Month,Bank Transfer,No,0,0,1
CUST-02894,37,56.41,1834.0,4,3,Month-to-Month,Bank Transfer,Fiber Optic,1,0,0
CUST-02895,1,83.94,80.99,1,2,Two Year,Electronic Check,Fiber Optic,0,1,1
CUST-02896,15,32.9,559.27,3,2,One Year,Mailed Check,Fiber Optic,1,1,0
CUST-02897,37,63.03,2394.73,2,5,One Year,Credit Card,Fiber Optic,0,0,0
CUST-02898,13,47.47,588.32,2,1,One Year,Mailed Check,DSL,0,0,0
CUST-02899,8,108.78,903.05,4,3,Month-to-Month,Electronic Check,DSL,0,0,0
CUST-02900,5,24.06,135.11,5,2,Month-to-Month,Mailed Check,Fiber Optic,0,0,1
CUST-02901,60,111.37,6229.13,1,2,Month-to-Month,Electronic Check,No,0,0,0
CUST-02902,1,103.3,103.46,3,4,Month-to-Month,Mailed Check,Fiber Optic,0,0,1
CUST-02903,36,49.76,2037.86,5,4,Month-to-Month,Electronic Check,Fiber Optic,0,1,0
CUST-02904,35,98.93,3122.25,5,2,Month-to-Month,Credit Card,DSL,0,0,0
CUST-02905,66,23.12,1626.48,3,3,Two Year,Credit Card,Fiber Optic,0,0,0
CUST-02906,63,116.69,7603.95,3,3,One Year,Credit Card,No,0,1,1
CUST-02907,23,72.66,1761.26,3,3,Month-to-Month,Credit Card,DSL,0,0,1
CUST-02908,9,50.33,432.75,3,2,Month-to-Month,Electronic Check,Fiber Optic,0,1,1
CUST-02909,34,56.26,1806.03,2,0,Month-to-Month,Mailed Check,DSL,1,0,0
CUST-02910,46,26.64,1293.16,5,1,One Year,Credit Card,No,1,1,0
CUST-02911,4,118.93,435.12,5,1,Month-to-Month,Credit Card,Fiber Optic,0,0,1
CUST-02912,30,23.93,700.6,2,0,Two Year,Mailed Check,DSL,0,1,0
CUST-02913,72,85.49,5579.47,5,6,Month-to-Month,Mailed Check,DSL,0,1,0
CUST-02914,3,64.27,164.37,3,2,Two Year,Bank Transfer,Fiber Optic,0,0,0
CUST-02915,14,114.89,1835.28,1,6,One Year,Mailed Check,Fiber Optic,1,0,1
CUST-02916,60,44.6,2621.17,5,0,Month-to-Month,Mailed Check,Fiber Optic,0,1,0
CUST-02917,45,73.21,3758.32,1,0,Two Year,Mailed Check,Fiber Optic,0,1,0
CUST-02918,34,68.24,2069.81,1,0,Month-to-Month,Bank Transfer,Fiber Optic,0,0,0
CUST-02919,45,90.29,4169.54,2,1,Month-to-Month,Mailed Check,No,0,1,0
CUST-02920,61,26.8,1488.15,4,0,Month-to-Month,Electronic Check,No,0,0,0
CUST-02921,16,39.38,684.91,5,1,Two Year,Credit Card,DSL,0,0,0
CUST-02922,66,41.46,2969.25,2,1,Month-to-Month,Electronic Check,Fiber Optic,0,1,1
CUST-02923,40,93.82,3316.66,2,1,Month-to-Month,Bank Transfer,DSL,0,1,1
CUST-02924,17,38.91,743.24,1,3,Month-to-Month,Bank Transfer,Fiber Optic,0,1,1
CUST-02925,34,77.35,2388.97,5,3,One Year,Bank Transfer,Fiber Optic,0,1,0
CUST-02926,16,41.52,686.84,2,1,Month-to-Month,Bank Transfer,Fiber Optic,0,1,1
CUST-02927,60,106.16,7297.59,3,3,Month-to-Month,Bank Transfer,Fiber Optic,0,1,0
CUST-02928,66,114.22,8403.33,2,3,Month-to-Month,Credit Card,No,1,0,1
CUST-02929,66,71.85,5391.62,3,1,Month-to-Month,Mailed Check,DSL,0,0,1
CUST-02930,13,55.23,684.09,4,2,One Year,Electronic Check,No,0,0,0
CUST-02931,56,43.41,2143.31,3,5,Month-to-Month,Electronic Check,DSL,1,1,0
CUST-02932,31,24.98,701.98,3,1,Two Year,Mailed Check,DSL,0,0,0
CUST-02933,34,46.85,1593.14,1,1,One Year,Bank Transfer,Fiber Optic,0,1,1
CUST-02934,39,85.42,3624.44,2,6,Month-to-Month,Mailed Check,No,0,1,1
CUST-02935,67,73.36,4399.26,4,4,Month-to-Month,Bank Transfer,No,1,0,0
CUST-02936,8,114.4,959.06,2,1,Two Year,Credit Card,Fiber Optic,0,1,1
CUST-02937,55,59.63,3106.07,3,4,Month-to-Month,Electronic Check,Fiber Optic,0,0,0
CUST-02938,27,89.39,2298.55,3,1,Month-to-Month,Electronic Check,Fiber Optic,0,0,1
CUST-02939,53,68.93,3830.75,2,2,One Year,Credit Card,Fiber Optic,0,1,0
CUST-02940,39,71.26,2751.63,4,4,Month-to-Month,Credit Card,No,1,0,0
CUST-02941,65,46.78,3325.34,4,4,One Year,Bank Transfer,No,0,1,0
CUST-02942,17,65.5,998.56,1,0,One Year,Mailed Check,No,0,0,0
CUST-02943,30,67.08,2187.45,3,4,Month-to-Month,Bank Transfer,Fiber Optic,0,1,1
CUST-02944,53,90.66,4176.83,3,7,Month-to-Month,Bank Transfer,Fiber Optic,0,1,1
CUST-02945,13,114.06,1346.68,1,0,Two Year,Electronic Check,DSL,0,1,0
CUST-02946,21,52.93,1163.6,2,1,Month-to-Month,Bank Transfer,Fiber Optic,0,1,1
CUST-02947,19,24.22,509.18,3,0,Month-to-Month,Mailed Check,DSL,0,0,0
CUST-02948,53,69.63,3416.58,2,5,One Year,Bank Transfer,DSL,0,1,0
CUST-02949,19,74.45,1341.22,4,1,Month-to-Month,Electronic Check,Fiber Optic,0,0,0
CUST-02950,57,36.84,2123.26,5,1,Two Year,Mailed Check,Fiber Optic,0,1,0
CUST-02951,25,96.05,2193.47,1,1,Month-to-Month,Mailed Check,Fiber Optic,0,1,0
CUST-02952,31,118.49,4016.07,3,6,Month-to-Month,Electronic Check,DSL,0,1,1
CUST-02953,55,114.58,6819.23,1,3,Month-to-Month,Electronic Check,Fiber Optic,0,0,0
CUST-02954,23,39.71,816.14,4,0,Two Year,Bank Transfer,Fiber Optic,1,0,0
CUST-02955,32,107.54,3403.94,4,1,Two Year,Electronic Check,No,0,0,1
CUST-02956,62,90.45,6070.26,4,5,Month-to-Month,Credit Card,DSL,0,0,0
CUST-02957,10,65.38,621.89,4,5,Month-to-Month,Electronic Check,Fiber Optic,1,1,0
CUST-02958,72,74.06,5545.25,5,3,Month-to-Month,Credit Card,DSL,1,0,1
CUST-02959,54,104.96,4903.04,2,2,Month-to-Month,Electronic Check,DSL,0,0,1
CUST-02960,52,68.01,3651.83,2,2,Month-to-Month,Credit Card,DSL,0,1,1
CUST-02961,20,57.32,1026.94,5,0,One Year,Credit Card,DSL,0,1,0
CUST-02962,32,69.32,2438.23,2,4,Two Year,Electronic Check,No,0,1,1
CUST-02963,14,77.91,1043.44,4,0,One Year,Mailed Check,No,0,0,0
CUST-02964,50,38.91,1818.0,2,0,Month-to-Month,Mailed Check,Fiber Optic,0,0,0
CUST-02965,28,110.09,3397.76,1,4,Two Year,Credit Card,Fiber Optic,1,0,1
CUST-02966,53,87.42,4007.97,2,2,Two Year,Mailed Check,DSL,0,1,0
CUST-02967,24,83.33,1937.89,1,6,Month-to-Month,Electronic Check,Fiber Optic,0,1,1
CUST-02968,22,29.95,633.2,3,1,Two Year,Credit Card,DSL,0,1,0
CUST-02969,30,80.42,2256.84,1,2,Month-to-Month,Bank Transfer,DSL,0,1,1
CUST-02970,63,32.1,2272.11,1,2,Month-to-Month,Credit Card,DSL,0,1,1
CUST-02971,4,27.87,119.87,4,5,Month-to-Month,Bank Transfer,Fiber Optic,0,0,1
CUST-02972,59,72.73,3729.7,4,2,Month-to-Month,Bank Transfer,DSL,1,0,1
CUST-02973,8,60.28,513.3,4,5,Month-to-Month,Credit Card,Fiber Optic,0,0,1
CUST-02974,12,78.88,954.31,1,1,Two Year,Bank Transfer,DSL,0,1,0
CUST-02975,31,28.92,1004.34,5,2,One Year,Mailed Check,No,1,1,1
CUST-02976,34,63.1,2025.01,4,1,One Year,Bank Transfer,DSL,0,1,0
CUST-02977,49,37.48,1877.38,4,1,Month-to-Month,Mailed Check,DSL,1,0,0
CUST-02978,57,118.71,6768.0,1,2,Month-to-Month,Credit Card,Fiber Optic,0,0,1
CUST-02979,26,76.12,1972.92,3,1,Month-to-Month,Bank Transfer,No,0,0,1
CUST-02980,18,88.74,1576.29,3,0,Month-to-Month,Bank Transfer,No,0,1,0
CUST-02981,38,52.54,1820.21,2,3,One Year,Mailed Check,Fiber Optic,0,0,0
CUST-02982,50,29.47,1586.54,3,3,One Year,Mailed Check,DSL,0,1,0
CUST-02983,8,117.59,926.99,4,1,Month-to-Month,Credit Card,DSL,0,0,1
CUST-02984,41,48.63,2268.09,5,1,Two Year,Credit Card,No,0,1,0
CUST-02985,6,62.38,347.42,2,4,Month-to-Month,Bank Transfer,Fiber Optic,0,1,1
CUST-02986,69,84.99,6185.81,5,1,Month-to-Month,Electronic Check,Fiber Optic,0,1,0
CUST-02987,44,22.47,1119.4,5,4,Two Year,Bank Transfer,Fiber Optic,0,1,0
CUST-02988,64,101.03,6782.99,4,2,Two Year,Bank Transfer,Fiber Optic,0,0,0
CUST-02989,29,73.66,2374.07,1,1,Month-to-Month,Credit Card,Fiber Optic,0,1,0
CUST-02990,28,47.82,1470.51,1,2,Month-to-Month,Credit Card,Fiber Optic,0,1,1
CUST-02991,11,26.16,275.68,1,5,Month-to-Month,Bank Transfer,DSL,0,1,0
CUST-02992,65,36.25,2427.03,3,1,Month-to-Month,Mailed Check,DSL,0,0,1
CUST-02993,19,109.5,1865.96,1,1,One Year,Credit Card,Fiber Optic,0,0,1
CUST-02994,9,88.6,805.9,4,2,Month-to-Month,Bank Transfer,No,0,1,0
CUST-02995,27,44.99,1116.49,3,4,One Year,Electronic Check,Fiber Optic,0,0,0
CUST-02996,34,26.56,969.07,1,0,Month-to-Month,Bank Transfer,Fiber Optic,1,1,0
CUST-02997,44,89.06,3951.63,5,2,Two Year,Electronic Check,No,1,0,0
CUST-02998,68,77.24,5112.44,4,4,One Year,Electronic Check,Fiber Optic,0,0,0
CUST-02999,15,60.45,843.86,4,2,One Year,Electronic Check,DSL,1,1,1
CUST-03000,51,56.36,3304.39,2,2,One Year,Bank Transfer,DSL,0,1,0
CUST-03001,13,41.68,472.22,4,3,Two Year,Credit Card,No,0,1,0
CUST-03002,49,86.96,3677.57,5,3,Two Year,Mailed Check,Fiber Optic,0,1,0
CUST-03003,70,117.07,7499.79,4,0,One Year,Mailed Check,No,0,0,0
CUST-03004,56,37.57,2401.25,2,2,One Year,Bank Transfer,Fiber Optic,0,0,0
CUST-03005,51,79.71,4649.67,4,1,One Year,Bank Transfer,Fiber Optic,0,0,0
CUST-03006,37,62.42,2416.88,4,2,Month-to-Month,Electronic Check,DSL,0,0,0
CUST-03007,17,64.67,1224.76,2,0,Month-to-Month,Credit Card,No,0,0,1
CUST-03008,58,45.41,2407.77,4,5,Month-to-Month,Bank Transfer,DSL,0,0,1
CUST-03009,29,102.51,3393.77,3,0,One Year,Mailed Check,No,0,0,0
CUST-03010,33,68.53,2019.14,4,2,Month-to-Month,Bank Transfer,DSL,1,1,1
CUST-03011,60,74.34,3926.66,1,3,Month-to-Month,Credit Card,DSL,0,1,1
CUST-03012,55,50.48,2453.4,1,5,Month-to-Month,Credit Card,DSL,1,0,0
CUST-03013,10,38.18,390.18,3,3,Month-to-Month,Bank Transfer,No,0,0,0
CUST-03014,47,28.59,1457.0,4,2,Two Year,Bank Transfer,DSL,0,0,0
CUST-03015,23,91.41,2018.33,5,2,Month-to-Month,Credit Card,Fiber Optic,1,0,0
CUST-03016,21,39.62,951.31,4,2,One Year,Credit Card,DSL,0,0,1
CUST-03017,13,89.01,1134.36,1,0,One Year,Electronic Check,DSL,1,0,1
CUST-03018,33,59.04,1744.01,2,7,Month-to-Month,Bank Transfer,Fiber Optic,0,0,0
CUST-03019,24,61.58,1462.83,3,1,One Year,Bank Transfer,No,0,1,0
CUST-03020,11,66.92,775.66,2,2,Month-to-Month,Bank Transfer,No,0,0,1
CUST-03021,17,56.77,1061.28,5,3,Month-to-Month,Mailed Check,DSL,0,0,0
CUST-03022,68,30.06,2018.8,4,1,Month-to-Month,Electronic Check,No,0,0,0
CUST-03023,47,50.96,2462.38,5,3,Two Year,Credit Card,Fiber Optic,0,0,1
CUST-03024,25,86.37,2008.54,2,0,Two Year,Electronic Check,DSL,1,0,1
CUST-03025,21,86.58,1897.77,4,2,Two Year,Mailed Check,Fiber Optic,1,0,1
CUST-03026,12,48.62,668.5,5,2,Two Year,Electronic Check,DSL,0,0,0
CUST-03027,37,66.01,2111.96,1,3,Month-to-Month,Mailed Check,No,0,0,1
CUST-03028,42,39.34,1843.88,1,1,Month-to-Month,Electronic Check,Fiber Optic,0,0,1
CUST-03029,17,41.04,710.72,3,2,Two Year,Electronic Check,DSL,0,0,1
CUST-03030,48,22.3,990.79,1,2,One Year,Electronic Check,Fiber Optic,1,1,0
CUST-03031,28,109.67,3489.82,1,0,Month-to-Month,Bank Transfer,Fiber Optic,0,0,1
CUST-03032,41,41.07,1675.46,2,0,One Year,Credit Card,Fiber Optic,0,1,0
CUST-03033,47,42.75,1907.8,1,1,Month-to-Month,Electronic Check,Fiber Optic,0,0,1
CUST-03034,18,47.96,780.79,1,4,One Year,Bank Transfer,Fiber Optic,0,0,1
CUST-03035,71,32.74,2146.33,2,3,Month-to-Month,Bank Transfer,Fiber Optic,0,0,1
CUST-03036,13,83.93,1200.04,1,3,One Year,Bank Transfer,Fiber Optic,0,0,0
CUST-03037,13,27.51,369.9,1,0,One Year,Mailed Check,No,0,1,0
CUST-03038,31,33.42,1164.46,3,1,Two Year,Electronic Check,DSL,0,0,1
CUST-03039,2,84.48,155.37,1,2,Month-to-Month,Credit Card,Fiber Optic,0,0,1
CUST-03040,16,53.97,765.37,1,3,One Year,Electronic Check,Fiber Optic,0,1,0
CUST-03041,9,90.79,696.04,3,2,One Year,Electronic Check,DSL,0,0,1
CUST-03042,38,75.74,2884.91,2,1,One Year,Credit Card,No,0,0,0
CUST-03043,54,45.6,2830.51,1,2,Month-to-Month,Bank Transfer,DSL,0,1,0
CUST-03044,56,85.08,5043.15,5,3,Two Year,Electronic Check,No,0,0,0
CUST-03045,45,31.63,1341.53,2,0,Month-to-Month,Bank Transfer,Fiber Optic,0,1,0
CUST-03046,34,73.64,2786.83,2,1,Month-to-Month,Bank Transfer,Fiber Optic,0,0,1
CUST-03047,9,63.71,621.85,1,3,One Year,Bank Transfer,No,0,1,1
CUST-03048,8,46.79,319.9,3,1,Month-to-Month,Credit Card,No,1,1,1
CUST-03049,7,80.4,616.3,2,1,Month-to-Month,Bank Transfer,No,0,1,1
CUST-03050,36,107.13,3625.89,3,2,Month-to-Month,Electronic Check,Fiber Optic,0,1,0
CUST-03051,18,119.89,1931.22,5,2,Month-to-Month,Bank Transfer,DSL,0,1,0
CUST-03052,3,80.78,222.44,3,3,Month-to-Month,Mailed Check,No,0,0,1
CUST-03053,28,60.47,1677.2,4,7,Month-to-Month,Mailed Check,Fiber Optic,1,1,1
CUST-03054,70,42.52,2909.31,3,1,One Year,Mailed Check,DSL,0,0,0
CUST-03055,44,45.71,1883.86,2,5,Month-to-Month,Bank Transfer,No,0,1,1
CUST-03056,21,67.95,1286.63,3,2,Month-to-Month,Electronic Check,Fiber Optic,0,1,1
CUST-03057,28,56.73,1713.4,3,2,Two Year,Electronic Check,Fiber Optic,0,1,0
CUST-03058,54,111.38,6898.85,4,1,Month-to-Month,Bank Transfer,Fiber Optic,0,0,1
CUST-03059,54,56.83,3324.57,4,3,One Year,Bank Transfer,No,0,0,0
CUST-03060,65,57.34,3498.93,1,0,Month-to-Month,Credit Card,Fiber Optic,0,1,1
CUST-03061,21,58.35,1131.54,2,4,One Year,Bank Transfer,DSL,0,1,0
CUST-03062,13,103.66,1233.44,1,4,One Year,Mailed Check,Fiber Optic,0,1,1
CUST-03063,57,85.08,4321.0,4,2,Month-to-Month,Credit Card,No,0,1,0
CUST-03064,49,81.42,4051.02,3,1,One Year,Credit Card,Fiber Optic,0,1,0
CUST-03065,54,53.41,2975.34,4,0,One Year,Bank Transfer,Fiber Optic,0,0,0
CUST-03066,10,101.79,1080.65,5,1,Month-to-Month,Bank Transfer,DSL,1,1,1
CUST-03067,53,23.84,1331.83,3,0,One Year,Credit Card,Fiber Optic,1,0,0
CUST-03068,44,107.08,4417.99,1,1,Month-to-Month,Credit Card,DSL,0,0,0
CUST-03069,47,71.27,3179.17,3,2,One Year,Credit Card,Fiber Optic,1,1,0
CUST-03070,53,59.83,3343.66,5,6,One Year,Credit Card,Fiber Optic,0,1,1
CUST-03071,46,69.72,3062.27,4,3,Month-to-Month,Credit Card,No,0,0,1
CUST-03072,13,86.74,1030.4,2,1,One Year,Electronic Check,DSL,0,0,1
CUST-03073,37,21.28,757.68,2,6,Two Year,Credit Card,DSL,0,1,0
CUST-03074,24,107.16,2395.99,2,2,Month-to-Month,Credit Card,DSL,0,1,0
CUST-03075,2,64.67,113.37,4,2,Two Year,Electronic Check,DSL,0,0,1
CUST-03076,14,54.3,835.49,2,1,Month-to-Month,Mailed Check,DSL,1,1,0
CUST-03077,10,33.82,374.03,5,1,Two Year,Mailed Check,No,1,0,0
CUST-03078,35,63.95,2050.07,4,1,Month-to-Month,Mailed Check,Fiber Optic,0,0,1
CUST-03079,25,69.63,1513.46,2,5,Month-to-Month,Mailed Check,No,0,1,1
CUST-03080,3,60.36,194.05,1,0,Month-to-Month,Bank Transfer,DSL,0,1,1
CUST-03081,17,87.87,1364.52,4,1,Two Year,Bank Transfer,No,0,1,0
CUST-03082,12,62.09,721.26,4,3,Month-to-Month,Credit Card,DSL,0,1,1
CUST-03083,54,116.14,5451.49,3,2,One Year,Credit Card,No,0,1,0
CUST-03084,24,79.93,1760.79,2,3,Two Year,Mailed Check,Fiber Optic,0,0,0
CUST-03085,29,100.75,3178.49,1,4,Month-to-Month,Mailed Check,Fiber Optic,0,1,1
CUST-03086,43,30.94,1451.91,5,1,Month-to-Month,Electronic Check,Fiber Optic,0,1,1
CUST-03087,25,59.73,1362.03,4,1,One Year,Electronic Check,No,0,0,0
CUST-03088,60,53.68,3062.25,5,1,Month-to-Month,Electronic Check,Fiber Optic,0,1,0
CUST-03089,65,76.95,4452.92,5,7,Month-to-Month,Mailed Check,DSL,0,0,1
CUST-03090,28,106.11,2591.53,5,0,One Year,Electronic Check,Fiber Optic,1,0,0
CUST-03091,16,27.83,511.03,3,1,Month-to-Month,Credit Card,No,0,1,1
CUST-03092,47,27.26,1341.03,5,0,Month-to-Month,Mailed Check,No,0,0,0
CUST-03093,58,105.03,6168.67,2,3,Month-to-Month,Bank Transfer,Fiber Optic,0,1,0
CUST-03094,27,41.29,1203.63,2,1,Month-to-Month,Mailed Check,DSL,0,1,0
CUST-03095,53,86.88,5074.42,1,0,Month-to-Month,Bank Transfer,Fiber Optic,0,1,1
CUST-03096,42,74.29,3407.28,1,3,Month-to-Month,Bank Transfer,No,1,0,0
CUST-03097,59,103.29,5210.23,5,5,Month-to-Month,Mailed Check,Fiber Optic,0,1,1
CUST-03098,47,32.51,1384.41,5,1,One Year,Electronic Check,Fiber Optic,1,1,0
CUST-03099,34,32.98,1173.43,3,3,Two Year,Credit Card,Fiber Optic,0,0,0
CUST-03100,37,75.68,2695.79,5,4,One Year,Mailed Check,DSL,1,0,0
CUST-03101,6,114.64,787.4,5,0,One Year,Electronic Check,No,1,0,0
CUST-03102,7,61.5,451.86,5,1,Month-to-Month,Bank Transfer,No,1,0,0
CUST-03103,25,52.69,1497.67,4,1,One Year,Bank Transfer,DSL,0,1,1
CUST-03104,33,80.67,2423.68,4,1,Two Year,Bank Transfer,No,0,1,0
CUST-03105,55,113.04,6896.04,3,1,Two Year,Bank Transfer,No,0,0,0
CUST-03106,58,103.69,5691.7,3,0,One Year,Mailed Check,DSL,0,0,0
CUST-03107,7,119.55,959.76,2,4,Month-to-Month,Credit Card,Fiber Optic,0,0,0
CUST-03108,57,22.26,1138.52,3,5,One Year,Bank Transfer,DSL,0,0,0
CUST-03109,12,31.29,377.32,2,1,Month-to-Month,Electronic Check,DSL,0,1,0
CUST-03110,16,80.95,1408.99,5,1,Two Year,Electronic Check,Fiber Optic,0,1,1
CUST-03111,43,102.06,4299.9,3,3,Month-to-Month,Credit Card,DSL,0,1,1
CUST-03112,7,48.52,336.39,3,6,Month-to-Month,Credit Card,No,0,1,1
CUST-03113,51,43.92,2566.74,3,0,Month-to-Month,Credit Card,No,1,0,0
CUST-03114,32,98.7,3087.63,2,2,Month-to-Month,Bank Transfer,DSL,0,0,0
CUST-03115,8,25.64,211.52,2,0,Month-to-Month,Mailed Check,DSL,1,1,1
CUST-03116,72,56.94,3551.81,1,1,Month-to-Month,Bank Transfer,DSL,1,0,0
CUST-03117,45,70.58,3502.17,2,0,Month-to-Month,Bank Transfer,No,0,1,0
CUST-03118,59,76.03,4685.16,2,1,Month-to-Month,Electronic Check,Fiber Optic,0,1,0
CUST-03119,4,92.86,360.74,4,0,Two Year,Mailed Check,Fiber Optic,0,1,1
CUST-03120,67,55.48,3177.62,3,3,Month-to-Month,Mailed Check,Fiber Optic,1,0,1
CUST-03121,29,81.27,2421.64,2,2,Month-to-Month,Electronic Check,DSL,0,1,0
CUST-03122,29,78.54,1944.66,3,0,Month-to-Month,Electronic Check,DSL,0,1,1
CUST-03123,28,74.76,1780.04,3,5,Month-to-Month,Electronic Check,DSL,0,1,1
CUST-03124,44,84.05,3827.01,4,3,Two Year,Credit Card,Fiber Optic,0,1,0
CUST-03125,4,45.94,166.62,3,2,Month-to-Month,Mailed Check,Fiber Optic,0,1,1
CUST-03126,9,28.46,232.46,2,3,Month-to-Month,Electronic Check,DSL,0,0,0
CUST-03127,5,31.93,166.99,3,1,Month-to-Month,Electronic Check,Fiber Optic,0,0,0
CUST-03128,56,42.46,2059.4,1,3,Month-to-Month,Electronic Check,Fiber Optic,0,1,0
CUST-03129,50,70.02,3305.02,1,6,One Year,Bank Transfer,DSL,1,1,1
CUST-03130,15,104.04,1396.47,4,0,Month-to-Month,Mailed Check,DSL,0,0,1
CUST-03131,32,90.13,2953.53,2,0,One Year,Mailed Check,DSL,1,1,1
CUST-03132,28,98.9,2903.59,4,2,One Year,Credit Card,DSL,0,1,0
CUST-03133,22,55.1,1292.62,1,2,One Year,Bank Transfer,Fiber Optic,0,1,1
CUST-03134,17,60.47,952.5,2,6,Month-to-Month,Mailed Check,DSL,0,0,1
CUST-03135,59,59.37,3071.19,3,3,One Year,Credit Card,No,1,0,0
CUST-03136,71,39.19,2430.8,2,2,Month-to-Month,Credit Card,DSL,0,1,1
CUST-03137,57,26.12,1455.86,5,3,Month-to-Month,Electronic Check,Fiber Optic,0,1,0
CUST-03138,26,79.09,2331.38,2,6,Month-to-Month,Credit Card,No,1,1,0
CUST-03139,25,118.92,2721.24,3,1,Month-to-Month,Credit Card,DSL,0,1,1
CUST-03140,10,36.68,340.03,5,2,One Year,Bank Transfer,Fiber Optic,0,0,0
CUST-03141,45,24.67,977.23,4,1,One Year,Electronic Check,DSL,0,0,0
CUST-03142,11,97.95,1111.57,2,7,Month-to-Month,Electronic Check,DSL,0,1,1
CUST-03143,53,45.26,2528.22,4,3,Month-to-Month,Electronic Check,Fiber Optic,0,0,1
CUST-03144,72,102.96,7730.99,2,1,Two Year,Credit Card,DSL,0,1,1
